,contractSymbol,strike,currency,lastPrice,change,percentChange,volume,openInterest,bid,ask,contractSize,expiration,lastTradeDate,impliedVolatility,inTheMoney
19,FB220225P00192500,192.5,USD,0.83,-0.49000007,-37.121216,5571.0,1686,0.79,0.82,REGULAR,1645747200,1645727100,0.63867548828125,False
20,FB220225P00195000,195.0,USD,1.2,-0.78999996,-39.69849,9141.0,5712,1.27,1.3,REGULAR,1645747200,1645727441,0.63086306640625,False
21,FB220225P00197500,197.5,USD,2.02,-0.8499999,-29.616722,5465.0,5043,1.98,2.0,REGULAR,1645747200,1645727379,0.6274451318359376,False
22,FB220225P00200000,200.0,USD,2.86,-1.1900003,-29.38272,3322.0,5583,2.93,3.0,REGULAR,1645747200,1645727428,0.6286658227539064,False
23,FB220225P00202500,202.5,USD,4.27,-1.4299998,-25.087717,546.0,2225,4.1,4.2,REGULAR,1645747200,1645727136,0.6208534008789064,True
24,FB220225P00205000,205.0,USD,6.05,-1.3499999,-18.24324,1567.0,2755,5.8,5.95,REGULAR,1645747200,1645727368,0.6613803393554689,True
25,FB220225P00207500,207.5,USD,8.0,-1.3999996,-14.893615,244.0,1020,7.7,7.9,REGULAR,1645747200,1645727127,0.702151416015625,True
26,FB220225P00210000,210.0,USD,10.32,-1.5200005,-12.837842,503.0,3977,9.9,10.35,REGULAR,1645747200,1645727368,0.7963887548828125,True
27,FB220225P00212500,212.5,USD,11.8,-1.75,-12.915129,171.0,1133,12.45,12.7,REGULAR,1645747200,1645726758,0.9047861083984375,True
28,FB220225P00215000,215.0,USD,14.93,-1.7199993,-10.330327,497.0,3135,14.95,15.35,REGULAR,1645747200,1645726411,1.0341845166015626,True
29,FB220225P00217500,217.5,USD,18.06,-0.19000053,-1.0410988,41.0,858,17.05,17.75,REGULAR,1645747200,1645724602,1.0800827246093752,True
30,FB220225P00220000,220.0,USD,19.94,-1.5199986,-7.082938,505.0,1571,20.05,20.3,REGULAR,1645747200,1645726980,1.2509803076171875,True
31,FB220225P00222500,222.5,USD,22.42,-1.039999,-4.4330735,33.0,763,22.05,22.95,REGULAR,1645747200,1645726508,1.3042026977539058,True
32,FB220225P00225000,225.0,USD,24.72,-1.9700012,-7.381046,145.0,1625,24.7,25.4,REGULAR,1645747200,1645726533,1.4126005932617187,True
33,FB220225P00227500,227.5,USD,28.5,-0.39999962,-1.3840817,29.0,479,27.15,27.85,REGULAR,1645747200,1645723840,1.4902369238281248,True
34,FB220225P00230000,230.0,USD,30.7,0.20000076,0.6557402,212.0,1133,29.95,30.25,REGULAR,1645747200,1645725731,1.6088886743164061,True
35,FB220225P00232500,232.5,USD,34.73,3.0900002,9.766119,15.0,193,32.1,33.0,REGULAR,1645747200,1645720517,1.6811539379882814,True
36,FB220225P00235000,235.0,USD,36.32,-0.13000107,-0.35665587,237.0,629,34.6,35.4,REGULAR,1645747200,1645724232,1.75000125,True
37,FB220225P00237500,237.5,USD,39.0,3.9199982,11.174453,11.0,70,37.25,38.1,REGULAR,1645747200,1645721602,1.8876958740234375,True
38,FB220225P00240000,240.0,USD,40.24,-0.7099991,-1.7338195,136.0,418,39.6,40.05,REGULAR,1645747200,1645727056,1.8540046362304685,True
39,FB220225P00242500,242.5,USD,39.78,0.0,0.0,1.0,24,42.3,42.95,REGULAR,1645747200,1645630777,2.0327197619628907,True
40,FB220225P00245000,245.0,USD,49.68,5.200001,11.690649,13.0,273,44.65,45.4,REGULAR,1645747200,1645713463,2.0771532446289056,True
41,FB220225P00247500,247.5,USD,41.6,0.0,0.0,5.0,13,47.2,47.95,REGULAR,1645747200,1645626713,2.1699264501953124,True
42,FB220225P00250000,250.0,USD,51.75,1.2400017,2.4549627,7.0,438,49.8,50.5,REGULAR,1645747200,1645723452,2.270023856201172,True
43,FB220225P00252500,252.5,USD,54.05,0.0,0.0,6.0,2,52.15,53.3,REGULAR,1645747200,1645647356,2.3691447021484366,True
44,FB220225P00255000,255.0,USD,58.97,2.670002,4.7424545,8.0,105,54.8,55.45,REGULAR,1645747200,1645716319,2.4062539843749997,True
45,FB220225P00257500,257.5,USD,49.55,0.0,0.0,2.0,0,57.15,58.25,REGULAR,1645747200,1645214123,2.5039099902343747,True
46,FB220225P00260000,260.0,USD,64.37,3.670002,6.0461316,1.0,52,59.6,60.5,REGULAR,1645747200,1645716373,2.518558391113281,True
47,FB220225P00262500,262.5,USD,64.0,0.0,0.0,1.0,4,62.05,63.0,REGULAR,1645747200,1645649230,2.576663714599609,True
48,FB220225P00265000,265.0,USD,69.26,7.8100014,12.709521,2.0,163,64.65,65.5,REGULAR,1645747200,1645713160,2.6621127197265633,True
49,FB220225P00267500,267.5,USD,65.13,0.0,0.0,2.0,2,67.05,68.15,REGULAR,1645747200,1645558420,2.7377961242675783,True
50,FB220225P00270000,270.0,USD,70.57,1.1100006,1.598043,27.0,188,69.65,70.25,REGULAR,1645747200,1645724464,2.74219064453125,True
51,FB220225P00272500,272.5,USD,69.2,0.0,0.0,1.0,1,72.05,73.2,REGULAR,1645747200,1645562401,2.875979372558594,True
52,FB220225P00275000,275.0,USD,76.42,0.83000183,1.0980313,4.0,161,74.7,75.55,REGULAR,1645747200,1645724237,2.9389674963378902,True
53,FB220225P00280000,280.0,USD,79.75,-0.099998474,-0.1252329,15.0,82,79.65,80.5,REGULAR,1645747200,1645722580,3.0410180224609373,True
54,FB220225P00285000,285.0,USD,85.07,0.87000275,1.0332575,14.0,124,84.6,85.25,REGULAR,1645747200,1645727172,3.0947288256835934,True
55,FB220225P00290000,290.0,USD,90.15,0.25,0.27808675,14.0,86,89.75,90.65,REGULAR,1645747200,1645727172,3.329103239746093,True
56,FB220225P00295000,295.0,USD,95.07,1.9899979,2.1379435,13.0,71,94.7,95.65,REGULAR,1645747200,1645727210,3.432130325927734,True
57,FB220225P00300000,300.0,USD,100.59,1.359993,1.3705461,10.0,121,99.6,100.5,REGULAR,1645747200,1645724953,3.4873059692382817,True
58,FB220225P00305000,305.0,USD,105.55,1.3199997,1.2664297,21.0,205,104.6,105.65,REGULAR,1645747200,1645724464,3.6279306176757817,True
59,FB220225P00310000,310.0,USD,105.52,0.0,0.0,1.0,3,109.6,110.7,REGULAR,1645747200,1645627913,3.7441412646484373,True
60,FB220225P00315000,315.0,USD,116.42,0.0,0.0,2.0,130,114.1,115.4,REGULAR,1645747200,1645649363,3.6484383789062504,True
61,FB220225P00320000,320.0,USD,114.92,0.0,0.0,2.0,11,119.65,120.5,REGULAR,1645747200,1645540825,3.9111330346679694,True
62,FB220225P00325000,325.0,USD,127.45,3.8499985,3.1148856,4.0,168,124.65,125.6,REGULAR,1645747200,1645719207,4.032231522216797,True
63,FB220225P00330000,330.0,USD,131.35,-0.1499939,-0.1140638,1.0,49,129.65,130.65,REGULAR,1645747200,1645649854,4.140629824218751,True
64,FB220225P00335000,335.0,USD,120.2,0.0,0.0,8.0,6,134.55,135.55,REGULAR,1645747200,1645032597,4.183598520507813,True
65,FB220225P00340000,340.0,USD,138.7,0.0,0.0,1.0,3,139.7,140.55,REGULAR,1645747200,1645633666,4.3134811706542955,True
66,FB220225P00345000,345.0,USD,142.47,0.0,0.0,4.0,0,144.3,145.65,REGULAR,1645747200,1645548659,4.325199906005858,True
67,FB220225P00350000,350.0,USD,121.23,0.0,0.0,1.0,0,149.4,150.55,REGULAR,1645747200,1644508565,4.41211385986328,True
68,FB220225P00355000,355.0,USD,141.08,0.0,0.0,2.0,0,154.2,155.6,REGULAR,1645747200,1645120467,4.456059117431641,True
69,FB220225P00360000,360.0,USD,164.01,7.0599976,4.498246,1.0,1,159.6,160.75,REGULAR,1645747200,1645714248,4.687504140625,True
70,FB220225P00365000,365.0,USD,139.28,0.0,0.0,4.0,0,164.05,165.45,REGULAR,1645747200,1644419013,4.532230897216797,True
71,FB220225P00370000,370.0,USD,152.12,0.0,0.0,2.0,0,169.45,170.45,REGULAR,1645747200,1644951254,4.7285197143554685,True
72,FB220225P00410000,410.0,USD,203.15,0.0,0.0,2.0,0,209.2,210.65,REGULAR,1645747200,1645205408,5.308597114257811,True
73,FB220225P00430000,430.0,USD,109.76,0.0,0.0,,0,216.0,219.0,REGULAR,1645747200,1642482627,1.0000000000000003e-05,True
74,FB220225P00480000,480.0,USD,274.6,0.0,0.0,2.0,0,279.9,280.2,REGULAR,1645747200,1645540841,6.266603729248047,True
