,contractSymbol,strike,currency,lastPrice,change,percentChange,volume,openInterest,bid,ask,contractSize,expiration,lastTradeDate,impliedVolatility,inTheMoney
13,VOO220318P00335000,335.0,USD,0.6,0.15000004,33.333344,1.0,21,0.1,1.15,REGULAR,03/17/2022,"03/07/2022, 12:00",0.5647016186523439,False
14,VOO220318P00340000,340.0,USD,0.8,0.19999999,33.333332,4.0,69,0.75,0.9,REGULAR,03/17/2022,"03/07/2022, 13:48",0.49219257812500006,False
15,VOO220318P00345000,345.0,USD,0.9,-0.35000002,-28.000004,13.0,38,0.9,1.2,REGULAR,03/17/2022,"03/07/2022, 13:03",0.4818167053222656,False
16,VOO220318P00350000,350.0,USD,1.15,-0.05000007,-4.166672,12.0,199,1.15,1.45,REGULAR,03/17/2022,"03/07/2022, 12:19",0.4598442687988281,False
17,VOO220318P00355000,355.0,USD,1.65,-0.20000005,-10.810813,3.0,172,1.55,1.8,REGULAR,03/17/2022,"03/07/2022, 13:23",0.44067942138671873,False
18,VOO220318P00360000,360.0,USD,2.0,0.13999999,7.5268807,41.0,6005,2.0,2.4,REGULAR,03/17/2022,"03/07/2022, 13:08",0.4312801013183594,False
19,VOO220318P00365000,365.0,USD,2.28,0.0,0.0,6.0,163,2.65,2.95,REGULAR,03/17/2022,"03/04/2022, 15:15",0.41034525207519534,False
20,VOO220318P00370000,370.0,USD,3.6,1.1999998,49.999992,13.0,222,3.5,3.9,REGULAR,03/17/2022,"03/07/2022, 13:55",0.4014952429199219,False
21,VOO220318P00375000,375.0,USD,4.52,0.32000017,7.6190515,5.0,989,4.6,5.0,REGULAR,03/17/2022,"03/07/2022, 12:41",0.3885559191894531,False
22,VOO220318P00380000,380.0,USD,5.8,0.8800001,17.88618,13.0,264,5.8,6.3,REGULAR,03/17/2022,"03/07/2022, 13:01",0.37305314453125,False
23,VOO220318P00385000,385.0,USD,7.5,1.3000002,20.967745,29.0,1138,7.5,7.9,REGULAR,03/17/2022,"03/07/2022, 13:43",0.3573062316894531,False
24,VOO220318P00390000,390.0,USD,9.5,2.6,37.68116,50.0,936,9.4,9.9,REGULAR,03/17/2022,"03/07/2022, 13:27",0.3430241479492187,True
25,VOO220318P00395000,395.0,USD,11.9,2.8999996,32.222218,28.0,102,12.0,12.3,REGULAR,03/17/2022,"03/07/2022, 13:27",0.3284368914794922,True
26,VOO220318P00400000,400.0,USD,14.79,4.6899996,46.43564,68.0,1089,14.8,15.4,REGULAR,03/17/2022,"03/07/2022, 13:48",0.32379826599121087,True
27,VOO220318P00405000,405.0,USD,18.3,6.079999,49.75449,208.0,247,18.0,18.8,REGULAR,03/17/2022,"03/07/2022, 13:23",0.31488722229003896,True
28,VOO220318P00410000,410.0,USD,22.08,5.379999,32.215565,16.0,328,21.8,22.6,REGULAR,03/17/2022,"03/07/2022, 13:28",0.3062813513183594,True
29,VOO220318P00415000,415.0,USD,19.5,0.0,0.0,1.0,74,26.3,27.3,REGULAR,03/17/2022,"03/04/2022, 09:33",0.33301448242187504,True
30,VOO220318P00420000,420.0,USD,26.3,1.4099998,5.664925,2.0,39,31.1,32.2,REGULAR,03/17/2022,"03/07/2022, 09:59",0.36743796630859377,True
31,VOO220318P00425000,425.0,USD,25.1,0.0,0.0,3.0,12,34.9,37.1,REGULAR,03/17/2022,"03/03/2022, 15:33",0.39929799926757814,True
32,VOO220318P00430000,430.0,USD,35.3,0.0,0.0,2.0,179,40.9,41.9,REGULAR,03/17/2022,"03/01/2022, 15:43",0.42127043579101564,True
33,VOO220318P00435000,435.0,USD,18.99,0.0,0.0,5.0,0,44.7,46.8,REGULAR,03/17/2022,"02/10/2022, 11:43",0.4480035668945312,True
34,VOO220318P00440000,440.0,USD,53.0,0.0,0.0,29.0,1,50.0,51.9,REGULAR,03/17/2022,"02/24/2022, 14:30",0.4904836108398438,True
35,VOO220318P00450000,450.0,USD,59.1,15.099998,34.31818,20.0,1,60.8,61.6,REGULAR,03/17/2022,"03/07/2022, 10:58",0.5266160620117188,True
36,VOO220318P00480000,480.0,USD,85.0,0.0,0.0,,11,89.2,92.2,REGULAR,03/17/2022,"03/01/2022, 11:56",0.5371140039062501,True
37,VOO220318P00490000,490.0,USD,92.2,0.0,0.0,10.0,10,99.2,102.4,REGULAR,03/17/2022,"02/28/2022, 09:33",0.6118202880859377,True
