,contractSymbol,strike,currency,lastPrice,change,percentChange,volume,openInterest,bid,ask,contractSize,expiration,lastTradeDate,impliedVolatility,inTheMoney
42,SPY220307C00409000,409.0,USD,16.43,-4.25,-20.551256,9.0,53,13.87,14.09,REGULAR,03/06/2022,"03/07/2022, 10:54",1.0000000000000003e-05,True
43,SPY220307C00410000,410.0,USD,13.04,-9.599999,-42.402824,69.0,205,12.45,12.66,REGULAR,03/06/2022,"03/07/2022, 13:36",1.0000000000000003e-05,True
44,SPY220307C00411000,411.0,USD,11.73,-8.610001,-42.330387,61.0,103,11.52,11.81,REGULAR,03/06/2022,"03/07/2022, 12:58",1.0000000000000003e-05,True
45,SPY220307C00412000,412.0,USD,10.72,-9.88,-47.961163,80.0,144,10.43,10.6,REGULAR,03/06/2022,"03/07/2022, 13:34",1.0000000000000003e-05,True
46,SPY220307C00413000,413.0,USD,9.6,-10.799999,-52.941174,44.0,121,9.62,9.82,REGULAR,03/06/2022,"03/07/2022, 14:03",1.0000000000000003e-05,True
47,SPY220307C00414000,414.0,USD,9.9,-7.7299995,-43.845715,47.0,148,8.76,8.92,REGULAR,03/06/2022,"03/07/2022, 13:41",1.0000000000000003e-05,True
48,SPY220307C00415000,415.0,USD,7.75,-9.25,-54.411766,229.0,185,7.93,8.09,REGULAR,03/06/2022,"03/07/2022, 13:56",1.0000000000000003e-05,True
49,SPY220307C00416000,416.0,USD,6.49,-9.01,-58.129032,430.0,229,6.53,6.68,REGULAR,03/06/2022,"03/07/2022, 13:22",1.0000000000000003e-05,True
50,SPY220307C00417000,417.0,USD,6.0,-9.26,-60.68152,250.0,296,5.6,5.73,REGULAR,03/06/2022,"03/07/2022, 13:57",1.0000000000000003e-05,True
51,SPY220307C00418000,418.0,USD,5.32,-7.56,-58.695652,1168.0,247,4.73,4.85,REGULAR,03/06/2022,"03/07/2022, 14:00",1.0000000000000003e-05,True
52,SPY220307C00419000,419.0,USD,3.95,-9.9800005,-71.643936,622.0,211,3.81,4.01,REGULAR,03/06/2022,"03/07/2022, 14:04",1.0000000000000003e-05,True
53,SPY220307C00420000,420.0,USD,3.14,-9.96,-76.03053,3789.0,972,3.26,3.35,REGULAR,03/06/2022,"03/07/2022, 14:03",1.0000000000000003e-05,True
54,SPY220307C00421000,421.0,USD,2.64,-9.16,-77.62712,5133.0,251,2.41,2.44,REGULAR,03/06/2022,"03/07/2022, 14:02",1.0000000000000003e-05,True
55,SPY220307C00422000,422.0,USD,1.9,-8.84,-82.30913,10813.0,560,1.86,1.89,REGULAR,03/06/2022,"03/07/2022, 14:04",0.07715766601562501,True
56,SPY220307C00423000,423.0,USD,1.37,-8.91,-86.67315,36557.0,310,1.35,1.36,REGULAR,03/06/2022,"03/07/2022, 14:04",0.10572183349609374,True
57,SPY220307C00424000,424.0,USD,0.99,-8.190001,-89.21569,67012.0,628,1.01,1.02,REGULAR,03/06/2022,"03/07/2022, 14:04",0.12867082275390623,False
58,SPY220307C00425000,425.0,USD,0.69,-7.7400002,-91.81495,80963.0,1290,0.67,0.68,REGULAR,03/06/2022,"03/07/2022, 14:04",0.1355066918945313,False
59,SPY220307C00426000,426.0,USD,0.46,-7.36,-94.117645,90065.0,1485,0.46,0.48,REGULAR,03/06/2022,"03/07/2022, 14:04",0.147469462890625,False
60,SPY220307C00427000,427.0,USD,0.32,-6.31,-95.173454,99259.0,1981,0.33,0.34,REGULAR,03/06/2022,"03/07/2022, 14:04",0.15821154296875,False
61,SPY220307C00428000,428.0,USD,0.19,-5.9,-96.880135,104336.0,1896,0.19,0.2,REGULAR,03/06/2022,"03/07/2022, 14:04",0.159188095703125,False
62,SPY220307C00429000,429.0,USD,0.13,-5.0,-97.46588,85093.0,1490,0.12,0.13,REGULAR,03/06/2022,"03/07/2022, 14:04",0.16553568847656253,False
63,SPY220307C00430000,430.0,USD,0.08,-4.42,-98.22223,124560.0,4649,0.08,0.09,REGULAR,03/06/2022,"03/07/2022, 14:04",0.174812939453125,False
64,SPY220307C00431000,431.0,USD,0.06,-3.8200002,-98.45361,54708.0,2944,0.05,0.06,REGULAR,03/06/2022,"03/07/2022, 14:04",0.18164880859375,False
65,SPY220307C00432000,432.0,USD,0.04,-3.27,-98.79154,68003.0,3642,0.04,0.05,REGULAR,03/06/2022,"03/07/2022, 14:04",0.195320546875,False
66,SPY220307C00433000,433.0,USD,0.03,-2.72,-98.90909,47380.0,3582,0.03,0.04,REGULAR,03/06/2022,"03/07/2022, 14:03",0.20703917968749996,False
67,SPY220307C00434000,434.0,USD,0.03,-2.25,-98.68421,42084.0,4024,0.02,0.03,REGULAR,03/06/2022,"03/07/2022, 14:04",0.2148516015625,False
68,SPY220307C00435000,435.0,USD,0.03,-1.83,-98.3871,61252.0,6886,0.02,0.03,REGULAR,03/06/2022,"03/07/2022, 14:04",0.23438265625,False
69,SPY220307C00436000,436.0,USD,0.02,-1.46,-98.64865,50203.0,4912,0.01,0.02,REGULAR,03/06/2022,"03/07/2022, 14:04",0.23828886718749998,False
70,SPY220307C00437000,437.0,USD,0.01,-1.11,-99.10715,19471.0,7750,0.01,0.02,REGULAR,03/06/2022,"03/07/2022, 14:04",0.25391371093750004,False
71,SPY220307C00438000,438.0,USD,0.02,-0.85,-97.70115,12253.0,6288,0.01,0.02,REGULAR,03/06/2022,"03/07/2022, 14:03",0.2695385546875,False
72,SPY220307C00439000,439.0,USD,0.01,-0.63,-98.4375,14409.0,5661,0.01,0.02,REGULAR,03/06/2022,"03/07/2022, 14:04",0.28516339843749994,False
73,SPY220307C00440000,440.0,USD,0.01,-0.48000002,-97.95918,20693.0,15349,0.0,0.01,REGULAR,03/06/2022,"03/07/2022, 14:04",0.28125718749999995,False
74,SPY220307C00441000,441.0,USD,0.01,-0.33,-97.05883,6796.0,4820,0.0,0.01,REGULAR,03/06/2022,"03/07/2022, 14:00",0.29688203124999996,False
75,SPY220307C00442000,442.0,USD,0.01,-0.24,-96.0,8636.0,11875,0.0,0.01,REGULAR,03/06/2022,"03/07/2022, 14:03",0.3086006640625,False
76,SPY220307C00443000,443.0,USD,0.01,-0.17,-94.44444,2834.0,5463,0.0,0.01,REGULAR,03/06/2022,"03/07/2022, 14:01",0.32031929687499994,False
77,SPY220307C00444000,444.0,USD,0.01,-0.11,-91.66667,8374.0,8704,0.0,0.01,REGULAR,03/06/2022,"03/07/2022, 14:01",0.335944140625,False
78,SPY220307C00445000,445.0,USD,0.01,-0.07,-87.5,11846.0,7958,0.0,0.01,REGULAR,03/06/2022,"03/07/2022, 13:38",0.35156898437499995,False
79,SPY220307C00446000,446.0,USD,0.01,-0.04,-79.99999,2032.0,3381,0.0,0.01,REGULAR,03/06/2022,"03/07/2022, 13:54",0.367193828125,False
80,SPY220307C00447000,447.0,USD,0.01,-0.02,-66.66667,3950.0,4055,0.0,0.01,REGULAR,03/06/2022,"03/07/2022, 13:51",0.38281867187499996,False
81,SPY220307C00448000,448.0,USD,0.01,-0.02,-66.66667,10688.0,3697,0.0,0.01,REGULAR,03/06/2022,"03/07/2022, 13:19",0.398443515625,False
82,SPY220307C00449000,449.0,USD,0.01,-0.01,-50.0,311.0,4207,0.0,0.01,REGULAR,03/06/2022,"03/07/2022, 13:51",0.4062559375,False
83,SPY220307C00450000,450.0,USD,0.01,-0.01,-50.0,401.0,8689,0.0,0.01,REGULAR,03/06/2022,"03/07/2022, 13:21",0.42188078125,False
84,SPY220307C00451000,451.0,USD,0.01,0.0,0.0,137.0,4310,0.0,0.01,REGULAR,03/06/2022,"03/07/2022, 12:07",0.437505625,False
85,SPY220307C00452000,452.0,USD,0.01,0.0,0.0,65.0,5292,0.0,0.01,REGULAR,03/06/2022,"03/07/2022, 12:12",0.45313046875,False
86,SPY220307C00453000,453.0,USD,0.01,-0.01,-50.0,128.0,3547,0.0,0.01,REGULAR,03/06/2022,"03/07/2022, 13:22",0.4687553125,False
87,SPY220307C00454000,454.0,USD,0.01,0.0,0.0,30.0,2217,0.0,0.01,REGULAR,03/06/2022,"03/07/2022, 13:58",0.476567734375,False
88,SPY220307C00455000,455.0,USD,0.01,0.0,0.0,27.0,3585,0.0,0.01,REGULAR,03/06/2022,"03/07/2022, 09:53",0.49219257812500006,False
89,SPY220307C00456000,456.0,USD,0.01,0.0,0.0,4.0,3064,0.0,0.01,REGULAR,03/06/2022,"03/07/2022, 10:26",0.507817421875,False
90,SPY220307C00457000,457.0,USD,0.01,0.0,0.0,61.0,2202,0.0,0.01,REGULAR,03/06/2022,"03/07/2022, 10:26",0.51562984375,False
91,SPY220307C00458000,458.0,USD,0.01,0.0,0.0,129.0,2051,0.0,0.01,REGULAR,03/06/2022,"03/07/2022, 09:41",0.500005,False
92,SPY220307C00459000,459.0,USD,0.01,0.0,0.0,1.0,2230,0.0,0.01,REGULAR,03/06/2022,"03/04/2022, 14:41",0.51562984375,False
93,SPY220307C00460000,460.0,USD,0.01,0.0,0.0,197.0,3613,0.0,0.01,REGULAR,03/06/2022,"03/04/2022, 15:50",0.5312546875,False
94,SPY220307C00461000,461.0,USD,0.01,0.0,0.0,61.0,455,0.0,0.01,REGULAR,03/06/2022,"03/04/2022, 15:55",0.5312546875,False
95,SPY220307C00462000,462.0,USD,0.01,0.0,0.0,1.0,787,0.0,0.01,REGULAR,03/06/2022,"03/04/2022, 15:50",0.5468795312500001,False
96,SPY220307C00463000,463.0,USD,0.01,0.0,0.0,38.0,487,0.0,0.0,REGULAR,03/06/2022,"03/03/2022, 16:11",0.2500075,False
97,SPY220307C00464000,464.0,USD,0.01,0.0,0.0,1.0,1028,0.0,0.01,REGULAR,03/06/2022,"03/04/2022, 15:48",0.57812921875,False
98,SPY220307C00465000,465.0,USD,0.01,0.0,0.0,5.0,970,0.0,0.01,REGULAR,03/06/2022,"03/07/2022, 10:01",0.5937540625000001,False
99,SPY220307C00466000,466.0,USD,0.01,0.0,0.0,3.0,459,0.0,0.01,REGULAR,03/06/2022,"03/04/2022, 15:22",0.5937540625000001,False
100,SPY220307C00467000,467.0,USD,0.01,0.0,0.0,8.0,797,0.0,0.01,REGULAR,03/06/2022,"03/04/2022, 10:10",0.6093789062500001,False
101,SPY220307C00468000,468.0,USD,0.01,0.0,0.0,3.0,2115,0.0,0.01,REGULAR,03/06/2022,"03/07/2022, 13:20",0.6250037500000001,False
102,SPY220307C00469000,469.0,USD,0.01,0.0,0.0,526.0,427,0.0,0.01,REGULAR,03/06/2022,"03/03/2022, 15:22",0.64062859375,False
103,SPY220307C00470000,470.0,USD,0.01,0.0,0.0,10.0,4018,0.0,0.0,REGULAR,03/06/2022,"03/03/2022, 10:57",0.500005,False
104,SPY220307C00471000,471.0,USD,0.01,0.0,0.0,52.0,1235,0.0,0.01,REGULAR,03/06/2022,"03/03/2022, 10:21",0.6562534375000001,False
105,SPY220307C00472000,472.0,USD,0.01,0.0,0.0,2.0,676,0.0,0.01,REGULAR,03/06/2022,"03/03/2022, 12:35",0.6718782812500002,False
106,SPY220307C00473000,473.0,USD,0.01,0.0,0.0,1.0,2169,0.0,0.01,REGULAR,03/06/2022,"03/02/2022, 12:55",0.6875031250000001,False
107,SPY220307C00474000,474.0,USD,0.01,0.0,0.0,10.0,3386,0.0,0.01,REGULAR,03/06/2022,"03/07/2022, 11:05",0.6875031250000001,False
108,SPY220307C00475000,475.0,USD,0.01,0.0,0.0,5.0,1962,0.0,0.01,REGULAR,03/06/2022,"03/04/2022, 14:26",0.7187528125,False
109,SPY220307C00476000,476.0,USD,0.01,0.0,0.0,1405.0,1609,0.0,0.01,REGULAR,03/06/2022,"03/03/2022, 11:32",0.7187528125,False
110,SPY220307C00477000,477.0,USD,0.01,0.0,0.0,10.0,41,0.0,0.01,REGULAR,03/06/2022,"03/02/2022, 09:48",0.73437765625,False
111,SPY220307C00478000,478.0,USD,0.01,0.0,0.0,144.0,186,0.0,0.01,REGULAR,03/06/2022,"03/03/2022, 11:15",0.7500025,False
112,SPY220307C00479000,479.0,USD,0.03,0.0,0.0,250.0,275,0.0,0.01,REGULAR,03/06/2022,"02/25/2022, 15:59",0.7500025,False
113,SPY220307C00480000,480.0,USD,0.01,0.0,0.0,1.0,667,0.0,0.01,REGULAR,03/06/2022,"03/04/2022, 09:57",0.7812521875,False
114,SPY220307C00482000,482.0,USD,0.02,0.0,0.0,221.0,590,0.0,0.01,REGULAR,03/06/2022,"02/25/2022, 10:18",0.7812521875,False
115,SPY220307C00483000,483.0,USD,0.02,0.0,0.0,,171,0.0,0.01,REGULAR,03/06/2022,"02/23/2022, 12:30",0.8125018749999999,False
116,SPY220307C00484000,484.0,USD,0.01,0.0,0.0,450.0,473,0.0,0.01,REGULAR,03/06/2022,"03/03/2022, 11:15",0.8125018749999999,False
117,SPY220307C00485000,485.0,USD,0.01,0.0,0.0,1.0,282,0.0,0.01,REGULAR,03/06/2022,"03/02/2022, 15:42",0.8281267187499999,False
118,SPY220307C00486000,486.0,USD,0.01,0.0,0.0,1.0,202,0.0,0.01,REGULAR,03/06/2022,"03/03/2022, 15:26",0.8437515624999999,False
119,SPY220307C00487000,487.0,USD,0.01,0.0,0.0,,153,0.0,0.0,REGULAR,03/06/2022,"03/03/2022, 09:45",0.500005,False
120,SPY220307C00488000,488.0,USD,0.01,0.0,0.0,459.0,633,0.0,0.01,REGULAR,03/06/2022,"03/01/2022, 14:05",0.87500125,False
121,SPY220307C00489000,489.0,USD,0.01,0.0,0.0,,153,0.0,0.0,REGULAR,03/06/2022,"03/01/2022, 12:53",0.500005,False
122,SPY220307C00490000,490.0,USD,0.01,0.0,0.0,856.0,1736,0.0,0.01,REGULAR,03/06/2022,"03/03/2022, 11:14",0.87500125,False
123,SPY220307C00491000,491.0,USD,0.01,0.0,0.0,,178,0.0,0.0,REGULAR,03/06/2022,"02/28/2022, 12:18",0.500005,False
124,SPY220307C00492000,492.0,USD,0.01,0.0,0.0,66.0,42,0.0,0.01,REGULAR,03/06/2022,"02/22/2022, 16:09",0.9062509375,False
125,SPY220307C00493000,493.0,USD,0.01,0.0,0.0,,153,0.0,0.0,REGULAR,03/06/2022,"03/03/2022, 10:00",0.500005,False
126,SPY220307C00494000,494.0,USD,0.02,0.0,0.0,1.0,301,0.0,0.01,REGULAR,03/06/2022,"02/28/2022, 09:38",0.937500625,False
127,SPY220307C00495000,495.0,USD,0.01,0.0,0.0,5.0,282,0.0,0.01,REGULAR,03/06/2022,"02/28/2022, 10:02",0.937500625,False
128,SPY220307C00496000,496.0,USD,0.01,0.0,0.0,294.0,294,0.0,0.01,REGULAR,03/06/2022,"02/18/2022, 14:06",0.937500625,False
129,SPY220307C00497000,497.0,USD,0.01,0.0,0.0,3363.0,3499,0.0,0.01,REGULAR,03/06/2022,"03/03/2022, 11:22",0.9687503125,False
130,SPY220307C00498000,498.0,USD,0.01,0.0,0.0,1916.0,2031,0.0,0.01,REGULAR,03/06/2022,"03/03/2022, 11:19",0.9687503125,False
131,SPY220307C00499000,499.0,USD,0.01,0.0,0.0,,20,0.0,0.0,REGULAR,03/06/2022,"02/23/2022, 09:58",0.500005,False
132,SPY220307C00500000,500.0,USD,0.01,0.0,0.0,1.0,754,0.0,0.01,REGULAR,03/06/2022,"03/04/2022, 09:57",0.98437515625,False
133,SPY220307C00502000,502.0,USD,0.01,0.0,0.0,153.0,1939,0.0,0.01,REGULAR,03/06/2022,"03/03/2022, 10:02",1.0312548437500002,False
134,SPY220307C00505000,505.0,USD,0.01,0.0,0.0,3197.0,4610,0.0,0.01,REGULAR,03/06/2022,"03/03/2022, 13:15",1.0625046875000002,False
135,SPY220307C00510000,510.0,USD,0.01,0.0,0.0,2935.0,2951,0.0,0.01,REGULAR,03/06/2022,"03/03/2022, 11:24",1.09375453125,False
136,SPY220307C00515000,515.0,USD,0.01,0.0,0.0,5063.0,6250,0.0,0.01,REGULAR,03/06/2022,"03/03/2022, 13:15",1.15625421875,False
137,SPY220307C00520000,520.0,USD,0.01,0.0,0.0,612.0,619,0.0,0.01,REGULAR,03/06/2022,"03/03/2022, 09:53",1.21875390625,False
138,SPY220307C00525000,525.0,USD,0.01,0.0,0.0,6995.0,6995,0.0,0.01,REGULAR,03/06/2022,"03/03/2022, 13:16",1.2500037499999999,False
139,SPY220307C00530000,530.0,USD,0.01,0.0,0.0,1.0,35,0.0,0.01,REGULAR,03/06/2022,"02/11/2022, 15:19",1.3125034374999998,False
