,contractSymbol,strike,currency,lastPrice,change,percentChange,volume,openInterest,bid,ask,contractSize,expiration,lastTradeDate,impliedVolatility,inTheMoney
17,SPY220225C00382000,382.0,USD,34.62,-30.750004,-47.039932,11.0,10,34.72,35.16,REGULAR,"=TEXT(((1645747200 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")","=TEXT(((1645717995 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")",1.0000000000000003e-05,True
18,SPY220225C00389000,389.0,USD,29.15,-29.390001,-50.20499,5.0,10,28.1,28.44,REGULAR,"=TEXT(((1645747200 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")","=TEXT(((1645718882 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")",1.0000000000000003e-05,True
19,SPY220225C00390000,390.0,USD,24.32,-14.130001,-36.749027,42.0,10,26.57,26.9,REGULAR,"=TEXT(((1645747200 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")","=TEXT(((1645714117 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")",1.0000000000000003e-05,True
20,SPY220225C00392000,392.0,USD,25.3,-9.990002,-28.308308,23.0,9,24.92,25.19,REGULAR,"=TEXT(((1645747200 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")","=TEXT(((1645727476 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")",1.0000000000000003e-05,True
21,SPY220225C00394000,394.0,USD,23.12,-22.179998,-48.962467,53.0,10,23.09,23.4,REGULAR,"=TEXT(((1645747200 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")","=TEXT(((1645718709 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")",1.0000000000000003e-05,True
22,SPY220225C00395000,395.0,USD,21.64,-5.09,-19.042274,11.0,26,22.13,22.53,REGULAR,"=TEXT(((1645747200 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")","=TEXT(((1645722933 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")",1.0000000000000003e-05,True
23,SPY220225C00397000,397.0,USD,19.28,-19.269999,-49.987026,145.0,13,20.34,20.58,REGULAR,"=TEXT(((1645747200 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")","=TEXT(((1645725818 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")",1.0000000000000003e-05,True
24,SPY220225C00398000,398.0,USD,19.22,-5.880001,-23.4263,115.0,3,19.18,19.6,REGULAR,"=TEXT(((1645747200 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")","=TEXT(((1645727435 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")",1.0000000000000003e-05,True
25,SPY220225C00400000,400.0,USD,18.62,-3.0899982,-14.233065,705.0,597,16.98,17.17,REGULAR,"=TEXT(((1645747200 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")","=TEXT(((1645726854 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")",1.0000000000000003e-05,True
26,SPY220225C00402000,402.0,USD,16.61,-10.42,-38.54976,126.0,15,15.23,15.52,REGULAR,"=TEXT(((1645747200 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")","=TEXT(((1645722361 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")",1.0000000000000003e-05,True
27,SPY220225C00404000,404.0,USD,13.02,-5.0699997,-28.026531,97.0,49,13.24,13.49,REGULAR,"=TEXT(((1645747200 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")","=TEXT(((1645725716 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")",1.0000000000000003e-05,True
28,SPY220225C00405000,405.0,USD,12.68,-4.5699997,-26.492752,780.0,121,12.46,12.81,REGULAR,"=TEXT(((1645747200 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")","=TEXT(((1645727326 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")",1.0000000000000003e-05,True
29,SPY220225C00406000,406.0,USD,11.45,-5.13,-30.940893,158.0,33,11.65,11.8,REGULAR,"=TEXT(((1645747200 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")","=TEXT(((1645724204 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")",1.0000000000000003e-05,True
30,SPY220225C00407000,407.0,USD,10.95,-9.37,-46.112206,474.0,4,10.6,10.78,REGULAR,"=TEXT(((1645747200 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")","=TEXT(((1645726270 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")",1.0000000000000003e-05,True
31,SPY220225C00408000,408.0,USD,10.37,-4.0,-27.83577,579.0,103,10.26,10.45,REGULAR,"=TEXT(((1645747200 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")","=TEXT(((1645727075 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")",1.0000000000000003e-05,True
32,SPY220225C00410000,410.0,USD,8.54,-4.66,-35.30303,4700.0,526,8.27,8.42,REGULAR,"=TEXT(((1645747200 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")","=TEXT(((1645727441 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")",1.0000000000000003e-05,True
33,SPY220225C00411000,411.0,USD,7.82,-4.1299996,-34.560665,4380.0,154,7.46,7.66,REGULAR,"=TEXT(((1645747200 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")","=TEXT(((1645727441 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")",0.159188095703125,True
34,SPY220225C00412000,412.0,USD,7.17,-4.1000004,-36.379772,12426.0,171,7.1,7.15,REGULAR,"=TEXT(((1645747200 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")","=TEXT(((1645727447 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")",0.2224198852539062,True
35,SPY220225C00413000,413.0,USD,6.0,-3.8999996,-39.393936,18547.0,174,6.02,6.06,REGULAR,"=TEXT(((1645747200 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")","=TEXT(((1645727397 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")",0.18872881591796875,True
36,SPY220225C00414000,414.0,USD,5.68,-3.69,-39.381004,16479.0,417,5.7,5.74,REGULAR,"=TEXT(((1645747200 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")","=TEXT(((1645727453 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")",0.2387771435546875,True
37,SPY220225C00415000,415.0,USD,4.97,-3.65,-42.34339,51048.0,1774,4.96,5.02,REGULAR,"=TEXT(((1645747200 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")","=TEXT(((1645727477 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")",0.23743438354492186,True
38,SPY220225C00416000,416.0,USD,4.45,-3.6000004,-44.7205,31356.0,621,4.07,4.11,REGULAR,"=TEXT(((1645747200 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")","=TEXT(((1645727449 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")",0.21546194702148438,True
39,SPY220225C00417000,417.0,USD,3.78,-3.55,-48.431103,43825.0,835,3.86,3.88,REGULAR,"=TEXT(((1645747200 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")","=TEXT(((1645727484 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")",0.2475661181640625,True
40,SPY220225C00418000,418.0,USD,3.24,-3.2099998,-49.76744,52775.0,828,3.24,3.28,REGULAR,"=TEXT(((1645747200 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")","=TEXT(((1645727487 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")",0.24341576904296874,True
41,SPY220225C00419000,419.0,USD,2.79,-3.1100001,-52.71187,27731.0,744,2.83,2.85,REGULAR,"=TEXT(((1645747200 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")","=TEXT(((1645727480 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")",0.249030947265625,False
42,SPY220225C00420000,420.0,USD,2.38,-2.98,-55.59701,115419.0,1676,2.27,2.29,REGULAR,"=TEXT(((1645747200 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")","=TEXT(((1645727480 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")",0.23963162719726558,False
43,SPY220225C00421000,421.0,USD,1.94,-2.83,-59.32914,19274.0,1147,1.99,2.01,REGULAR,"=TEXT(((1645747200 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")","=TEXT(((1645727484 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")",0.24927508544921873,False
44,SPY220225C00422000,422.0,USD,1.62,-2.56,-61.244022,30141.0,3607,1.64,1.66,REGULAR,"=TEXT(((1645747200 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")","=TEXT(((1645727483 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")",0.249030947265625,False
45,SPY220225C00423000,423.0,USD,1.37,-2.3000002,-62.670303,18487.0,5303,1.33,1.35,REGULAR,"=TEXT(((1645747200 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")","=TEXT(((1645727468 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")",0.24805439453125,False
46,SPY220225C00424000,424.0,USD,1.07,-2.0900002,-66.139244,18336.0,3986,1.09,1.1,REGULAR,"=TEXT(((1645747200 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")","=TEXT(((1645727488 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")",0.24890887817382812,False
47,SPY220225C00425000,425.0,USD,0.85,-1.89,-68.9781,57585.0,9321,0.86,0.87,REGULAR,"=TEXT(((1645747200 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")","=TEXT(((1645727489 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")",0.2475661181640625,False
48,SPY220225C00426000,426.0,USD,0.68,-1.6499999,-70.815445,27972.0,6946,0.59,0.62,REGULAR,"=TEXT(((1645747200 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")","=TEXT(((1645727444 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")",0.2387771435546875,False
49,SPY220225C00427000,427.0,USD,0.53,-1.44,-73.09645,21951.0,7364,0.49,0.5,REGULAR,"=TEXT(((1645747200 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")","=TEXT(((1645727477 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")",0.2417068017578125,False
50,SPY220225C00428000,428.0,USD,0.38,-1.29,-77.24551,24119.0,9008,0.35,0.36,REGULAR,"=TEXT(((1645747200 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")","=TEXT(((1645727414 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")",0.23780059082031246,False
51,SPY220225C00429000,429.0,USD,0.31,-1.0999999,-78.014175,14931.0,7372,0.26,0.27,REGULAR,"=TEXT(((1645747200 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")","=TEXT(((1645727444 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")",0.23731231445312498,False
52,SPY220225C00430000,430.0,USD,0.24,-0.88,-78.57143,40449.0,14572,0.22,0.23,REGULAR,"=TEXT(((1645747200 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")","=TEXT(((1645727463 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")",0.245124736328125,False
53,SPY220225C00431000,431.0,USD,0.16,-0.75,-82.41758,11817.0,7471,0.14,0.15,REGULAR,"=TEXT(((1645747200 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")","=TEXT(((1645727435 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")",0.23828886718749998,False
54,SPY220225C00432000,432.0,USD,0.12,-0.62,-83.78378,16665.0,8460,0.12,0.13,REGULAR,"=TEXT(((1645747200 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")","=TEXT(((1645727425 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")",0.24658956542968752,False
55,SPY220225C00433000,433.0,USD,0.1,-0.48999998,-83.05084,11091.0,9049,0.09,0.1,REGULAR,"=TEXT(((1645747200 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")","=TEXT(((1645727441 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")",0.249030947265625,False
56,SPY220225C00434000,434.0,USD,0.07,-0.4,-85.106384,8623.0,9212,0.06,0.07,REGULAR,"=TEXT(((1645747200 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")","=TEXT(((1645727385 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")",0.24805439453125,False
57,SPY220225C00435000,435.0,USD,0.05,-0.32,-86.48648,23297.0,19499,0.05,0.06,REGULAR,"=TEXT(((1645747200 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")","=TEXT(((1645727328 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")",0.25489026367187506,False
58,SPY220225C00436000,436.0,USD,0.05,-0.24,-82.75862,5374.0,8621,0.04,0.05,REGULAR,"=TEXT(((1645747200 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")","=TEXT(((1645727269 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")",0.25977302734375,False
59,SPY220225C00437000,437.0,USD,0.03,-0.19,-86.36364,4984.0,8142,0.03,0.04,REGULAR,"=TEXT(((1645747200 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")","=TEXT(((1645727403 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")",0.26367923828125,False
60,SPY220225C00438000,438.0,USD,0.03,-0.15,-83.33333,7562.0,9482,0.02,0.03,REGULAR,"=TEXT(((1645747200 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")","=TEXT(((1645727283 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")",0.26563234375,False
61,SPY220225C00439000,439.0,USD,0.02,-0.120000005,-85.71429,4015.0,6399,0.02,0.03,REGULAR,"=TEXT(((1645747200 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")","=TEXT(((1645727222 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")",0.27735097656249996,False
62,SPY220225C00440000,440.0,USD,0.01,-0.11,-91.66667,12523.0,20089,0.01,0.02,REGULAR,"=TEXT(((1645747200 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")","=TEXT(((1645727490 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")",0.273444765625,False
63,SPY220225C00441000,441.0,USD,0.02,-0.08,-79.99999,3403.0,8503,0.02,0.03,REGULAR,"=TEXT(((1645747200 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")","=TEXT(((1645726752 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")",0.3007882421875,False
64,SPY220225C00442000,442.0,USD,0.02,-0.06,-75.0,2080.0,9813,0.01,0.02,REGULAR,"=TEXT(((1645747200 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")","=TEXT(((1645727204 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")",0.29688203124999996,False
65,SPY220225C00443000,443.0,USD,0.01,-0.049999997,-83.33333,3327.0,10827,0.01,0.02,REGULAR,"=TEXT(((1645747200 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")","=TEXT(((1645727287 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")",0.3086006640625,False
66,SPY220225C00444000,444.0,USD,0.01,-0.049999997,-83.33333,13398.0,8773,0.01,0.02,REGULAR,"=TEXT(((1645747200 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")","=TEXT(((1645727265 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")",0.31836619140624994,False
67,SPY220225C00445000,445.0,USD,0.02,-0.030000001,-60.000004,9712.0,17820,0.01,0.02,REGULAR,"=TEXT(((1645747200 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")","=TEXT(((1645727072 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")",0.32813171874999997,False
68,SPY220225C00446000,446.0,USD,0.01,-0.03,-75.0,2690.0,8045,0.01,0.02,REGULAR,"=TEXT(((1645747200 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")","=TEXT(((1645726914 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")",0.3398503515625,False
69,SPY220225C00447000,447.0,USD,0.01,-0.03,-75.0,608.0,5486,0.0,0.01,REGULAR,"=TEXT(((1645747200 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")","=TEXT(((1645725854 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")",0.32813171874999997,False
70,SPY220225C00448000,448.0,USD,0.01,-0.03,-75.0,1227.0,6104,0.01,0.02,REGULAR,"=TEXT(((1645747200 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")","=TEXT(((1645727209 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")",0.35938140625,False
71,SPY220225C00449000,449.0,USD,0.01,-0.02,-66.66667,1548.0,8139,0.0,0.01,REGULAR,"=TEXT(((1645747200 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")","=TEXT(((1645723808 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")",0.3437565625,False
72,SPY220225C00450000,450.0,USD,0.01,-0.01,-50.0,2263.0,24849,0.0,0.01,REGULAR,"=TEXT(((1645747200 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")","=TEXT(((1645725550 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")",0.35156898437499995,False
73,SPY220225C00451000,451.0,USD,0.01,-0.01,-50.0,193.0,8469,0.0,0.01,REGULAR,"=TEXT(((1645747200 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")","=TEXT(((1645724932 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")",0.367193828125,False
74,SPY220225C00452000,452.0,USD,0.01,-0.01,-50.0,682.0,11595,0.01,0.01,REGULAR,"=TEXT(((1645747200 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")","=TEXT(((1645725967 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")",0.37500625,False
75,SPY220225C00453000,453.0,USD,0.01,-0.01,-50.0,773.0,6247,0.0,0.01,REGULAR,"=TEXT(((1645747200 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")","=TEXT(((1645725953 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")",0.38281867187499996,False
76,SPY220225C00454000,454.0,USD,0.01,0.0,0.0,2417.0,6229,0.0,0.01,REGULAR,"=TEXT(((1645747200 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")","=TEXT(((1645722544 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")",0.39063109375,False
77,SPY220225C00455000,455.0,USD,0.01,-0.01,-50.0,683.0,7775,0.0,0.01,REGULAR,"=TEXT(((1645747200 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")","=TEXT(((1645726339 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")",0.4062559375,False
78,SPY220225C00456000,456.0,USD,0.01,-0.01,-50.0,339.0,6585,0.0,0.01,REGULAR,"=TEXT(((1645747200 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")","=TEXT(((1645726268 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")",0.414068359375,False
79,SPY220225C00457000,457.0,USD,0.01,-0.01,-50.0,174.0,4726,0.0,0.01,REGULAR,"=TEXT(((1645747200 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")","=TEXT(((1645727484 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")",0.42188078125,False
80,SPY220225C00458000,458.0,USD,0.01,0.0,0.0,43.0,3069,0.0,0.01,REGULAR,"=TEXT(((1645747200 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")","=TEXT(((1645722927 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")",0.42969320312500003,False
81,SPY220225C00459000,459.0,USD,0.01,0.0,0.0,72.0,4094,0.0,0.01,REGULAR,"=TEXT(((1645747200 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")","=TEXT(((1645727385 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")",0.437505625,False
82,SPY220225C00460000,460.0,USD,0.01,0.0,0.0,731.0,9127,0.0,0.01,REGULAR,"=TEXT(((1645747200 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")","=TEXT(((1645726676 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")",0.45313046875,False
83,SPY220225C00461000,461.0,USD,0.01,0.0,0.0,101.0,4744,0.0,0.01,REGULAR,"=TEXT(((1645747200 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")","=TEXT(((1645715426 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")",0.46094289062500005,False
84,SPY220225C00462000,462.0,USD,0.01,0.0,0.0,166.0,5431,0.0,0.01,REGULAR,"=TEXT(((1645747200 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")","=TEXT(((1645724606 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")",0.4687553125,False
