,contractSymbol,strike,currency,lastPrice,change,percentChange,openInterest,bid,ask,contractSize,expiration,lastTradeDate,impliedVolatility,inTheMoney,volume
14,AMZN220225C02225000,2225.0,USD,803.4,0.0,0.0,5.0,818.75,829.25,REGULAR,"=TEXT(((1645747200 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")","=TEXT(((1643749136 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")",1.0000000000000003e-05,True,
15,AMZN220225C02230000,2230.0,USD,755.5,-42.950012,-5.3791733,5.0,802.5,813.65,REGULAR,"=TEXT(((1645747200 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")","=TEXT(((1645801332 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")",1.0000000000000003e-05,True,1.0
16,AMZN220225C02240000,2240.0,USD,983.05,0.0,0.0,3.0,803.85,814.3,REGULAR,"=TEXT(((1645747200 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")","=TEXT(((1644440278 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")",1.0000000000000003e-05,True,3.0
17,AMZN220225C02270000,2270.0,USD,734.5,0.0,0.0,6.0,764.7,776.4,REGULAR,"=TEXT(((1645747200 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")","=TEXT(((1645540267 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")",1.0000000000000003e-05,True,2.0
18,AMZN220225C02275000,2275.0,USD,775.5,0.0,0.0,0.0,757.95,768.75,REGULAR,"=TEXT(((1645747200 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")","=TEXT(((1643985138 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")",1.0000000000000003e-05,True,1.0
19,AMZN220225C02340000,2340.0,USD,460.75,0.0,0.0,1.0,705.1,715.15,REGULAR,"=TEXT(((1645747200 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")","=TEXT(((1643383655 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")",1.0000000000000003e-05,True,1.0
20,AMZN220225C02370000,2370.0,USD,468.8,0.0,0.0,4.0,664.4,675.9,REGULAR,"=TEXT(((1645747200 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")","=TEXT(((1645715280 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")",1.0000000000000003e-05,True,4.0
21,AMZN220225C02400000,2400.0,USD,780.0,0.0,0.0,4.0,644.7,655.05,REGULAR,"=TEXT(((1645747200 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")","=TEXT(((1644504615 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")",1.0000000000000003e-05,True,1.0
22,AMZN220225C02420000,2420.0,USD,613.05,0.0,0.0,1.0,619.0,631.7,REGULAR,"=TEXT(((1645747200 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")","=TEXT(((1643985425 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")",1.0000000000000003e-05,True,1.0
23,AMZN220225C02450000,2450.0,USD,552.82,0.0,0.0,5.0,588.5,597.4,REGULAR,"=TEXT(((1645747200 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")","=TEXT(((1643736511 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")",1.0000000000000003e-05,True,
24,AMZN220225C02460000,2460.0,USD,596.5,0.0,0.0,1.0,584.05,594.3,REGULAR,"=TEXT(((1645747200 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")","=TEXT(((1645212281 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")",1.0000000000000003e-05,True,1.0
25,AMZN220225C02500000,2500.0,USD,505.0,84.95001,20.223785,13.0,545.1,555.1,REGULAR,"=TEXT(((1645747200 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")","=TEXT(((1645799853 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")",1.0000000000000003e-05,True,1.0
26,AMZN220225C02550000,2550.0,USD,308.0,0.0,0.0,5.0,482.95,493.75,REGULAR,"=TEXT(((1645747200 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")","=TEXT(((1643921728 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")",1.0000000000000003e-05,True,1.0
27,AMZN220225C02580000,2580.0,USD,472.5,0.0,0.0,1.0,463.85,474.3,REGULAR,"=TEXT(((1645747200 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")","=TEXT(((1643985406 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")",1.0000000000000003e-05,True,1.0
28,AMZN220225C02590000,2590.0,USD,450.75,0.0,0.0,2.0,442.95,453.75,REGULAR,"=TEXT(((1645747200 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")","=TEXT(((1643985425 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")",1.0000000000000003e-05,True,2.0
29,AMZN220225C02600000,2600.0,USD,400.72,100.76999,33.595596,15.0,432.6,445.9,REGULAR,"=TEXT(((1645747200 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")","=TEXT(((1645800968 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")",1.0000000000000003e-05,True,10.0
30,AMZN220225C02610000,2610.0,USD,471.35,0.0,0.0,6.0,428.9,445.1,REGULAR,"=TEXT(((1645747200 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")","=TEXT(((1645196569 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")",1.0000000000000003e-05,True,6.0
31,AMZN220225C02620000,2620.0,USD,402.97,116.98001,40.903534,10.0,423.7,434.35,REGULAR,"=TEXT(((1645747200 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")","=TEXT(((1645723494 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")",1.0000000000000003e-05,True,3.0
32,AMZN220225C02630000,2630.0,USD,420.0,0.0,0.0,1.0,403.0,414.2,REGULAR,"=TEXT(((1645747200 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")","=TEXT(((1645216260 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")",1.0000000000000003e-05,True,1.0
33,AMZN220225C02640000,2640.0,USD,334.08,0.0,0.0,7.0,399.0,410.0,REGULAR,"=TEXT(((1645747200 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")","=TEXT(((1645727955 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")",1.0000000000000003e-05,True,3.0
34,AMZN220225C02650000,2650.0,USD,372.27,47.599976,14.661033,78.0,384.45,395.7,REGULAR,"=TEXT(((1645747200 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")","=TEXT(((1645803168 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")",1.0000000000000003e-05,True,75.0
35,AMZN220225C02660000,2660.0,USD,208.65,0.0,0.0,2.0,383.7,394.35,REGULAR,"=TEXT(((1645747200 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")","=TEXT(((1645713357 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")",1.0000000000000003e-05,True,2.0
36,AMZN220225C02680000,2680.0,USD,231.0,0.0,0.0,1.0,363.75,374.6,REGULAR,"=TEXT(((1645747200 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")","=TEXT(((1645648958 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")",1.0000000000000003e-05,True,4.0
37,AMZN220225C02690000,2690.0,USD,237.63,0.0,0.0,3.0,343.0,354.25,REGULAR,"=TEXT(((1645747200 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")","=TEXT(((1645645931 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")",1.0000000000000003e-05,True,2.0
38,AMZN220225C02700000,2700.0,USD,340.07,10.070007,3.0515175,152.0,339.2,345.9,REGULAR,"=TEXT(((1645747200 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")","=TEXT(((1645804826 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")",1.0000000000000003e-05,True,101.0
39,AMZN220225C02710000,2710.0,USD,315.0,0.0,0.0,3.0,328.5,337.45,REGULAR,"=TEXT(((1645747200 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")","=TEXT(((1645736372 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")",1.0000000000000003e-05,True,2.0
40,AMZN220225C02720000,2720.0,USD,336.87,0.0,0.0,6.0,324.1,334.3,REGULAR,"=TEXT(((1645747200 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")","=TEXT(((1645216974 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")",1.0000000000000003e-05,True,1.0
41,AMZN220225C02725000,2725.0,USD,331.97,0.0,0.0,2.0,314.2,320.95,REGULAR,"=TEXT(((1645747200 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")","=TEXT(((1645216974 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")",1.0000000000000003e-05,True,1.0
42,AMZN220225C02730000,2730.0,USD,202.35,0.0,0.0,3.0,315.15,325.25,REGULAR,"=TEXT(((1645747200 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")","=TEXT(((1645718365 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")",1.0000000000000003e-05,True,2.0
43,AMZN220225C02740000,2740.0,USD,441.7,0.0,0.0,1.0,292.65,303.2,REGULAR,"=TEXT(((1645747200 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")","=TEXT(((1645111903 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")",1.0000000000000003e-05,True,
44,AMZN220225C02750000,2750.0,USD,164.5,0.0,0.0,150.0,284.45,295.65,REGULAR,"=TEXT(((1645747200 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")","=TEXT(((1645722968 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")",1.0000000000000003e-05,True,56.0
45,AMZN220225C02755000,2755.0,USD,116.84,0.0,0.0,29.0,288.95,299.35,REGULAR,"=TEXT(((1645747200 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")","=TEXT(((1645714104 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")",1.0000000000000003e-05,True,20.0
46,AMZN220225C02760000,2760.0,USD,112.62,0.0,0.0,30.0,272.4,282.85,REGULAR,"=TEXT(((1645747200 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")","=TEXT(((1645714104 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")",1.0000000000000003e-05,True,22.0
47,AMZN220225C02765000,2765.0,USD,432.48,0.0,0.0,2.0,268.1,279.3,REGULAR,"=TEXT(((1645747200 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")","=TEXT(((1643908369 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")",1.0000000000000003e-05,True,1.0
48,AMZN220225C02770000,2770.0,USD,165.36,0.0,0.0,20.0,265.85,276.2,REGULAR,"=TEXT(((1645747200 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")","=TEXT(((1645718513 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")",1.0000000000000003e-05,True,3.0
49,AMZN220225C02775000,2775.0,USD,107.2,0.0,0.0,28.0,269.3,279.4,REGULAR,"=TEXT(((1645747200 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")","=TEXT(((1645714206 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")",1.0000000000000003e-05,True,15.0
50,AMZN220225C02780000,2780.0,USD,227.43,99.62999,77.95774,439.0,254.75,266.25,REGULAR,"=TEXT(((1645747200 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")","=TEXT(((1645802434 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")",1.0000000000000003e-05,True,1.0
51,AMZN220225C02785000,2785.0,USD,222.48,95.46,75.15352,17.0,254.25,266.05,REGULAR,"=TEXT(((1645747200 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")","=TEXT(((1645802434 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")",1.0000000000000003e-05,True,1.0
52,AMZN220225C02790000,2790.0,USD,222.73,30.84999,16.077751,111.0,242.65,253.75,REGULAR,"=TEXT(((1645747200 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")","=TEXT(((1645799621 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")",1.0000000000000003e-05,True,15.0
53,AMZN220225C02795000,2795.0,USD,69.75,0.0,0.0,7.0,235.65,251.8,REGULAR,"=TEXT(((1645747200 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")","=TEXT(((1645714907 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")",1.0000000000000003e-05,True,16.0
54,AMZN220225C02800000,2800.0,USD,233.57,7.5700073,3.3495607,192.0,232.45,246.6,REGULAR,"=TEXT(((1645747200 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")","=TEXT(((1645803784 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")",1.0000000000000003e-05,True,76.0
55,AMZN220225C02805000,2805.0,USD,228.06,106.509995,87.62648,46.0,234.15,250.55,REGULAR,"=TEXT(((1645747200 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")","=TEXT(((1645803784 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")",1.0000000000000003e-05,True,28.0
56,AMZN220225C02810000,2810.0,USD,190.0,0.0,0.0,26.0,223.9,234.5,REGULAR,"=TEXT(((1645747200 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")","=TEXT(((1645733395 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")",1.0000000000000003e-05,True,68.0
57,AMZN220225C02815000,2815.0,USD,181.37,0.0,0.0,66.0,217.4,230.55,REGULAR,"=TEXT(((1645747200 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")","=TEXT(((1645732236 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")",1.0000000000000003e-05,True,344.0
58,AMZN220225C02820000,2820.0,USD,179.06,0.0,0.0,146.0,215.1,225.55,REGULAR,"=TEXT(((1645747200 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")","=TEXT(((1645733454 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")",1.0000000000000003e-05,True,263.0
59,AMZN220225C02825000,2825.0,USD,182.82,0.0,0.0,18.0,218.45,228.5,REGULAR,"=TEXT(((1645747200 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")","=TEXT(((1645734224 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")",1.0000000000000003e-05,True,49.0
60,AMZN220225C02830000,2830.0,USD,184.3,0.0,0.0,39.0,206.1,214.65,REGULAR,"=TEXT(((1645747200 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")","=TEXT(((1645735752 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")",1.0000000000000003e-05,True,89.0
61,AMZN220225C02835000,2835.0,USD,171.1,-21.899994,-11.347148,27.0,209.4,219.5,REGULAR,"=TEXT(((1645747200 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")","=TEXT(((1645735280 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")",1.0000000000000003e-05,True,1.0
62,AMZN220225C02840000,2840.0,USD,173.33,-5.800003,-3.2378736,47.0,194.6,205.6,REGULAR,"=TEXT(((1645747200 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")","=TEXT(((1645799621 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")",1.0000000000000003e-05,True,15.0
63,AMZN220225C02845000,2845.0,USD,147.08,0.0,0.0,21.0,195.2,210.05,REGULAR,"=TEXT(((1645747200 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")","=TEXT(((1645731180 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")",1.0000000000000003e-05,True,91.0
64,AMZN220225C02850000,2850.0,USD,191.78,15.779999,8.965908,617.0,186.9,194.75,REGULAR,"=TEXT(((1645747200 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")","=TEXT(((1645804807 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")",1.0000000000000003e-05,True,516.0
65,AMZN220225C02855000,2855.0,USD,155.55,-19.580002,-11.180267,58.0,189.45,199.5,REGULAR,"=TEXT(((1645747200 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")","=TEXT(((1645735951 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")",1.0000000000000003e-05,True,2.0
66,AMZN220225C02860000,2860.0,USD,189.31,54.309998,40.22963,146.0,180.45,184.9,REGULAR,"=TEXT(((1645747200 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")","=TEXT(((1645804767 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")",1.0000000000000003e-05,True,9.0
67,AMZN220225C02865000,2865.0,USD,184.87,22.269989,13.69618,56.0,169.8,178.9,REGULAR,"=TEXT(((1645747200 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")","=TEXT(((1645804767 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")",1.0000000000000003e-05,True,10.0
68,AMZN220225C02870000,2870.0,USD,179.3,17.87001,11.06982,91.0,173.45,184.1,REGULAR,"=TEXT(((1645747200 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")","=TEXT(((1645804767 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")",1.0000000000000003e-05,True,6.0
69,AMZN220225C02875000,2875.0,USD,136.45,-20.130005,-12.856051,51.0,160.95,169.95,REGULAR,"=TEXT(((1645747200 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")","=TEXT(((1645799457 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")",1.0000000000000003e-05,True,4.0
70,AMZN220225C02880000,2880.0,USD,153.08,-1.5699921,-1.0151905,51.0,164.75,173.95,REGULAR,"=TEXT(((1645747200 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")","=TEXT(((1645803784 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")",1.0000000000000003e-05,True,10.0
71,AMZN220225C02885000,2885.0,USD,149.8,0.0,0.0,33.0,159.65,168.65,REGULAR,"=TEXT(((1645747200 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")","=TEXT(((1645736223 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")",1.0000000000000003e-05,True,159.0
72,AMZN220225C02890000,2890.0,USD,129.0,-12.479996,-8.821032,72.0,147.05,154.9,REGULAR,"=TEXT(((1645747200 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")","=TEXT(((1645799677 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")",1.0000000000000003e-05,True,6.0
73,AMZN220225C02895000,2895.0,USD,125.0,16.699997,15.420127,100.0,136.4,151.5,REGULAR,"=TEXT(((1645747200 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")","=TEXT(((1645803216 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")",1.0000000000000003e-05,True,19.0
74,AMZN220225C02900000,2900.0,USD,146.0,16.5,12.741313,1392.0,136.3,144.1,REGULAR,"=TEXT(((1645747200 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")","=TEXT(((1645803846 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")",1.0000000000000003e-05,True,66.0
75,AMZN220225C02905000,2905.0,USD,146.78,16.779999,12.907691,121.0,132.15,139.75,REGULAR,"=TEXT(((1645747200 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")","=TEXT(((1645804065 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")",1.0000000000000003e-05,True,26.0
76,AMZN220225C02910000,2910.0,USD,126.08,5.6100006,4.6567616,59.0,134.9,143.35,REGULAR,"=TEXT(((1645747200 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")","=TEXT(((1645803793 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")",1.0000000000000003e-05,True,13.0
77,AMZN220225C02915000,2915.0,USD,136.95,30.969994,29.222486,56.0,130.65,132.65,REGULAR,"=TEXT(((1645747200 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")","=TEXT(((1645804065 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")",1.0000000000000003e-05,True,8.0
78,AMZN220225C02920000,2920.0,USD,131.05,13.050003,11.059324,909.0,115.0,122.9,REGULAR,"=TEXT(((1645747200 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")","=TEXT(((1645804034 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")",1.0000000000000003e-05,True,41.0
79,AMZN220225C02925000,2925.0,USD,118.87,12.700005,11.961952,160.0,119.85,128.3,REGULAR,"=TEXT(((1645747200 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")","=TEXT(((1645804260 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")",1.0000000000000003e-05,True,37.0
80,AMZN220225C02930000,2930.0,USD,117.0,22.0,23.157894,332.0,115.8,123.9,REGULAR,"=TEXT(((1645747200 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")","=TEXT(((1645803972 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")",1.0000000000000003e-05,True,75.0
81,AMZN220225C02935000,2935.0,USD,108.97,8.970001,8.970001,114.0,99.05,106.9,REGULAR,"=TEXT(((1645747200 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")","=TEXT(((1645804260 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")",1.0000000000000003e-05,True,20.0
82,AMZN220225C02940000,2940.0,USD,104.45,10.079994,10.681354,123.0,94.7,102.05,REGULAR,"=TEXT(((1645747200 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")","=TEXT(((1645804218 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")",1.0000000000000003e-05,True,32.0
83,AMZN220225C02945000,2945.0,USD,82.61,0.05999756,0.072680265,122.0,100.25,108.4,REGULAR,"=TEXT(((1645747200 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")","=TEXT(((1645802759 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")",1.0000000000000003e-05,True,16.0
